,s,TimeStep,Dry_Bulb_Temperature,cool_load,dt,heat_load,tg,period_weight
0,1,1,1.5899999999999999,0.0,1,3.610761493530506,5.59114628252865,96
1,1,2,1.53,0.0,1,3.647022242689093,5.5985927394789226,96
2,1,3,1.65,0.0,1,3.6548340561863677,5.605390653009636,96
3,1,4,1.730000000000001,0.0,1,3.663689351108935,5.612215047103605,96
4,1,5,1.850000000000001,0.0,1,3.66326740465727,5.6193712183652025,96
5,1,6,1.7999999999999996,0.0,1,3.6834785907253087,5.625452030496474,96
6,1,7,1.65,0.0,1,3.7169140521724455,5.630689353266488,96
7,1,8,1.7900000000000011,0.0,1,3.7093212154126234,5.635414377658107,96
8,1,9,1.9600000000000002,0.0,1,3.6945987926241752,5.639302204255852,96
9,1,10,2.3300000000000005,0.0,1,3.6428699953891885,5.642626499104789,96
10,1,11,3.15,0.0,1,3.515393984754951,5.645727574962399,96
11,1,12,3.8000000000000003,0.0,1,3.410202943125442,5.648736752183144,96
12,1,13,4.37,0.0,1,3.291980352724231,5.65114826136112,96
13,1,14,4.450000000000001,0.0,1,3.25633093555673,5.653578646327422,96
14,1,15,4.87,0.0,1,3.1667209135436525,5.656254810583982,96
15,1,16,4.69,0.0,1,3.1765370771906363,5.658822296435025,96
16,1,17,4.25,0.0,1,3.152902084402139,5.660982809061903,96
17,1,18,3.73,0.0,1,3.231629738080417,5.662898038496884,96
18,1,19,3.5500000000000003,0.0,1,3.267754675692055,5.664220082970284,96
19,1,20,3.3499999999999988,0.0,1,3.3076453047210643,5.664958557036302,96
20,1,21,3.4000000000000004,0.0,1,3.31292174525237,5.664852455302922,96
21,1,22,3.9099999999999997,0.0,1,3.250384226686079,5.664190730048918,96
22,1,23,4.260000000000001,0.0,1,3.203022368011083,5.663028902662731,96
23,1,24,4.46,0.0,1,3.172373534744392,5.66155700982384,96
24,2,1,6.88,0.0,1,2.0641178727176035,6.759724776578056,65
25,2,2,6.3100000000000005,0.0,1,2.207931238213579,6.765380236555659,65
26,2,3,6.46,0.0,1,2.248195782621372,6.77160420675864,65
27,2,4,5.77,0.0,1,2.398574234188559,6.7783004733131795,65
28,2,5,4.929999999999998,0.0,1,2.572335812273357,6.785231201146985,65
29,2,6,4.749999999999998,0.0,1,2.65555686100129,6.7931491571106735,65
30,2,7,4.99,0.0,1,2.6742733736541906,6.801196091076061,65
31,2,8,7.470000000000001,0.0,1,2.3581964378730373,6.808759042329363,65
32,2,9,8.5,0.0,1,2.2108880121577106,6.816615274703587,65
33,2,10,9.140000000000002,0.0,1,2.0983550140573057,6.825102689104276,65
34,2,11,9.749999999999996,0.0,1,1.9877874561640796,6.833280065134867,65
35,2,12,9.990000000000002,0.0,1,1.9188230658940888,6.841142652111709,65
36,2,13,10.629999999999999,0.0,1,1.7847642573397102,6.849435037302542,65
37,2,14,11.21,0.0,1,1.660660670740062,6.857757625241744,65
38,2,15,11.37,0.0,1,1.5750420508778602,6.865475456255593,65
39,2,16,11.340000000000002,0.0,1,1.5236695550129429,6.872553413121501,65
40,2,17,10.84,0.0,1,1.5684196217953037,6.879650020321268,65
41,2,18,10.009999999999998,0.0,1,1.679576914458949,6.886799632058372,65
42,2,19,8.91,0.0,1,1.8474476133664344,6.893931212472667,65
43,2,20,8.03,0.0,1,2.0009431942320246,6.900196291999535,65
44,2,21,7.1000000000000005,0.0,1,2.168971494096646,6.90614309867711,65
45,2,22,6.320000000000001,0.0,1,2.32268640193714,6.912811525046579,65
46,2,23,5.51,0.0,1,2.484995578383051,6.920031886984114,65
47,2,24,4.759999999999999,0.0,1,2.6428864951539195,6.927157905958578,65
48,3,1,13.51,0.0,1,0.2965498998621022,14.116356417229664,138
49,3,2,12.98,0.0,1,0.4565668031776863,14.118255629080794,138
50,3,3,12.59,0.0,1,0.5924837925591521,14.119884425908982,138
51,3,4,12.340000000000003,0.0,1,0.703082834475095,14.121484464504523,138
52,3,5,12.42,0.0,1,0.7602217653688699,14.122793778663361,138
53,3,6,12.940000000000001,0.0,1,0.7454431444641179,14.12322844410682,138
54,3,7,13.27,0.0,1,0.7345393722620508,14.123941786428874,138
55,3,8,14.08,0.0,1,0.636337726242513,14.125142620042414,138
56,3,9,15.03,0.0,1,0.49688294827020263,14.126264067783428,138
57,3,10,15.73,0.0,1,0.3717064683415585,14.12773680285251,138
58,3,11,16.05,0.0,1,0.2958534764895024,14.129477419738956,138
59,3,12,16.67,0.0,1,0.1628902423724603,14.131831552324517,138
60,3,13,17.229999999999997,0.0,1,0.0358974810507431,14.133924666290891,138
61,3,14,17.79,0.0,1,0.0,14.135936263759836,138
62,3,15,17.97,0.0,1,0.0,14.13744691589931,138
63,3,16,16.659999999999997,0.0,1,0.0,14.13835180832137,138
64,3,17,16.68,0.0,1,0.0,14.13888424596994,138
65,3,18,16.7,0.0,1,0.0,14.138376854619192,138
66,3,19,16.539999999999996,0.0,1,0.0,14.1366099394676,138
67,3,20,15.269999999999998,0.0,1,0.0,14.133870276522892,138
68,3,21,14.549999999999999,0.0,1,0.1049483110211586,14.13032171509252,138
69,3,22,14.029999999999998,0.0,1,0.2560885437910203,14.12666273979681,138
70,3,23,13.51,0.0,1,0.4039208457384236,14.122987908538915,138
71,3,24,13.040000000000001,0.0,1,0.5417336102982213,14.119104270259571,138
72,4,1,8.779999999999998,0.0,1,2.1336693078929305,11.331781068947391,66
73,4,2,8.700000000000001,0.0,1,2.140652041450549,11.316012480981527,66
74,4,3,8.599999999999998,0.0,1,2.1520463642282976,11.300579274796084,66
75,4,4,8.44,0.0,1,2.1736087717573005,11.285694789453954,66
76,4,5,8.28,0.0,1,2.1973232578410378,11.271151690351225,66
77,4,6,8.05,0.0,1,2.2329011298257777,11.25668662828606,66
78,4,7,7.859999999999999,0.0,1,2.26528469360044,11.242739608609632,66
79,4,8,7.849999999999999,0.0,1,2.273925617969873,11.229177964034204,66
80,4,9,8.3,0.0,1,2.2136511258849096,11.215983734384936,66
81,4,10,9.159999999999998,0.0,1,2.0840761101930383,11.203314048707377,66
82,4,11,10.16,0.0,1,1.92330500013652,11.191300812553242,66
83,4,12,10.89,0.0,1,1.78962899357938,11.179859048376784,66
84,4,13,11.449999999999996,0.0,1,1.6744731933346892,11.169073016640429,66
85,4,14,11.68,0.0,1,1.573633437197244,11.158970611090837,66
86,4,15,11.61,0.0,1,1.499662224758992,11.148995843955053,66
87,4,16,11.02,0.0,1,1.4761407164705,11.139368714486448,66
88,4,17,10.070000000000002,0.0,1,1.5291051203475075,11.13000316671157,66
89,4,18,9.409999999999998,0.0,1,1.656207708058042,11.120498761236304,66
90,4,19,8.97,0.0,1,1.7559573356361668,11.111067300700563,66
91,4,20,9.4,0.0,1,1.7323870493472826,11.101772101799815,66
92,4,21,9.470000000000002,0.0,1,1.750014352357358,11.092690478964563,66
93,4,22,9.15,0.0,1,1.818890646969313,11.083414925164426,66
94,4,23,8.64,0.0,1,1.915899992576486,11.074267624546648,66
95,4,24,8.4,0.0,1,1.977662246712208,11.065664521997412,66
96,5,1,16.44,0.0,0,0.3406187102604781,13.583102935892716,0
97,5,2,16.71,0.0,0,0.291330041296059,13.577928970364496,0
98,5,3,16.98,0.0,0,0.2400494628293135,13.57332405722071,0
99,5,4,17.25,0.0,0,0.1870301257703586,13.568676418229495,0
100,5,5,17.51,0.0,0,0.1339194102007375,13.563979425362865,0
101,5,6,17.78,0.0,0,0.0788404583044673,13.559423983897636,0
102,5,7,18.05,0.0,0,0.0150927059874617,13.55461991520876,0
103,5,8,18.32,0.0,0,0.0,13.550128755651226,0
104,5,9,22.91,0.0,0,0.0,13.54650559417378,0
105,5,10,24.4,0.0,0,0.0,13.5430180257988,0
106,5,11,25.57,0.0,0,0.0,13.540197611337591,0
107,5,12,26.6,-0.3540863800805914,0,0.0,13.53791722760532,0
108,5,13,27.43,-0.6970188064994137,0,0.0,13.536718458283222,0
109,5,14,27.95,-0.971928066237406,0,0.0,13.53626073550587,0
110,5,15,28.12,-1.213653458129207,0,0.0,13.535668156865746,0
111,5,16,28.29,-1.4542493942651078,0,0.0,13.53601369510566,0
112,5,17,28.09,-1.5696109876505395,0,0.0,13.537178719740526,0
113,5,18,27.52,-1.6696010419658631,0,0.0,13.538390977446271,0
114,5,19,26.75,-1.683812628719472,0,0.0,13.539737257797944,0
115,5,20,24.86,-1.467872044232919,0,0.0,13.541682652545056,0
116,5,21,23.63,-1.269669085704032,0,0.0,13.544246784753732,0
117,5,22,22.75,-1.108969127005153,0,0.0,13.546921437531276,0
118,5,23,22.31,-1.0045457490447067,0,0.0,13.550834422784469,0
119,5,24,22.05,-0.9256145311454428,0,0.0,13.556202257252574,0
120,6,1,-2.82,0.0,1,4.650970358911692,6.898671050547152,0
121,6,2,-3.39,0.0,1,4.7626256736294765,6.88450075573599,0
122,6,3,-4.02,0.0,1,4.886078476706469,6.8704180519391445,0
123,6,4,-4.27,0.0,1,4.958902405364382,6.856365158168806,0
124,6,5,-4.41,0.0,1,5.014425181079295,6.842110586810453,0
125,6,6,-4.72,0.0,1,5.091421306696641,6.827960135085364,0
126,6,7,-4.91,0.0,1,5.1509942979905565,6.813595706625213,0
127,6,8,-5.21,0.0,1,5.224496373095544,6.799114578418067,0
128,6,9,-5.53,0.0,1,5.300898955928994,6.784694001220113,0
129,6,10,-5.2,0.0,1,5.282553432456982,6.770144046471271,0
130,6,11,-4.82,0.0,1,5.24330338221638,6.7554013505888815,0
131,6,12,-4.18,0.0,1,5.156227575242211,6.740307840240034,0
132,6,13,-3.67,0.0,1,5.077638455467584,6.725053527727132,0
