,s,TimeStep,Dry_Bulb_Temperature,cool_load,dt,heat_load,tg,period_weight
0,1,1,16.38,0.0,1,0.0,17.197753637377804,78
1,1,2,16.47,0.0,1,0.0,17.19894870686525,78
2,1,3,16.4,0.0,1,0.1089703136421231,17.201286450464657,78
3,1,4,16.34,0.0,1,0.2516591508507936,17.20390070178054,78
4,1,5,16.41,0.0,1,0.3399335132942392,17.20598007814688,78
5,1,6,16.32,0.0,1,0.4431317597781316,17.208312516574253,78
6,1,7,16.12,0.0,1,0.5589283867690652,17.21133764842142,78
7,1,8,16.62,0.0,1,0.4918120366939756,17.215536533725853,78
8,1,9,17.99,0.0,1,0.1305174277287969,17.220093141686156,78
9,1,10,19.419999999999998,0.0,1,0.0,17.223839954945124,78
10,1,11,21.24,0.0,1,0.0,17.227743966823304,78
11,1,12,22.369999999999997,0.0,1,0.0,17.232104707376575,78
12,1,13,23.680000000000003,-0.02731167950644708,1,0.0,17.23714120139673,78
13,1,14,24.34,-0.48790609387366896,1,0.0,17.242306974686798,78
14,1,15,24.72,-0.8253589778154534,1,0.0,17.246703435343694,78
15,1,16,24.26,-0.9088749509757321,1,0.0,17.25079260795908,78
16,1,17,23.95,-0.9711006479139823,1,0.0,17.2546071790148,78
17,1,18,23.54,-0.9692705521363663,1,0.0,17.258395599404125,78
18,1,19,21.74,-0.6047210101488819,1,0.0,17.26158119883864,78
19,1,20,19.99,-0.1813780437586681,1,0.0,17.263360269405617,78
20,1,21,18.69,0.0,1,0.0,17.263690734996864,78
21,1,22,18.04,0.0,1,0.0,17.263083328422944,78
22,1,23,17.84,0.0,1,0.0,17.262703771814085,78
23,1,24,17.26,0.0,1,0.0,17.262969241705875,78
24,2,1,8.13,0.0,1,3.635098548150912,12.28088219974214,92
25,2,2,7.84,0.0,1,3.7776684699859517,12.276779118550149,92
26,2,3,7.68,0.0,1,3.8837825487889117,12.273264042270442,92
27,2,4,7.75,0.0,1,3.9268520130400013,12.269861079679986,92
28,2,5,7.79,0.0,1,3.96302434586599,12.266663986854658,92
29,2,6,7.980000000000001,0.0,1,3.9533772085130585,12.263816807930883,92
30,2,7,7.96,0.0,1,3.9805626948385973,12.26064806787481,92
31,2,8,8.0,0.0,1,3.989705055773495,12.257582960981399,92
32,2,9,9.099999999999998,0.0,1,3.7397756969591565,12.254686042059813,92
33,2,10,10.99,0.0,1,3.245055681585587,12.25166918279172,92
34,2,11,12.18,0.0,1,2.857394941160513,12.249033275888165,92
35,2,12,13.150000000000002,0.0,1,2.4983184567148093,12.247356269990846,92
36,2,13,13.76,0.0,1,2.2298546010429376,12.246202215378286,92
37,2,14,14.030000000000001,0.0,1,2.05764568047725,12.245216277247264,92
38,2,15,13.789999999999997,0.0,1,2.0274591106867006,12.245097029644223,92
39,2,16,13.32,0.0,1,2.083027147301997,12.245006744244032,92
40,2,17,12.7,0.0,1,2.2036143980689533,12.243994344396883,92
41,2,18,11.51,0.0,1,2.485828393957629,12.242438902514506,92
42,2,19,10.780000000000001,0.0,1,2.696996268189758,12.241276596635462,92
43,2,20,10.2,0.0,1,2.8876945358916752,12.240436949662106,92
44,2,21,9.87,0.0,1,3.0265836608350445,12.23934200677189,92
45,2,22,9.719999999999999,0.0,1,3.1210246050808963,12.237677150041902,92
46,2,23,9.25,0.0,1,3.284214650027408,12.235735510595585,92
47,2,24,8.839999999999998,0.0,1,3.437472873635733,12.234229493280624,92
48,3,1,6.56,0.0,1,4.369973669980002,9.671518122602745,92
49,3,2,5.82,0.0,1,4.595768465189371,9.669758397892888,92
50,3,3,5.66,0.0,1,4.697113877883126,9.668110485866622,92
51,3,4,5.549999999999999,0.0,1,4.778990492922012,9.666303065137615,92
52,3,5,5.82,0.0,1,4.7632066290952615,9.664308897831608,92
53,3,6,6.24,0.0,1,4.693974716247041,9.662279386723956,92
54,3,7,5.980000000000001,0.0,1,4.766771429720557,9.659966815029112,92
55,3,8,6.03,0.0,1,4.771983876857672,9.657691714789294,92
56,3,9,5.99,0.0,1,4.785309392479953,9.65535736200566,92
57,3,10,7.79,0.0,1,4.30861524172169,9.65289852056419,92
58,3,11,10.530000000000001,0.0,1,3.56241326143098,9.650789313997704,92
59,3,12,10.89,0.0,1,3.33347726022228,9.649210194288305,92
60,3,13,11.650000000000002,0.0,1,3.0237771024586886,9.648280864668154,92
61,3,14,11.92,0.0,1,2.853021700442931,9.64795545694444,92
62,3,15,11.83,0.0,1,2.790439006969686,9.647974440406882,92
63,3,16,11.49,0.0,1,2.8154807975466847,9.648016121213136,92
64,3,17,10.93,0.0,1,2.918567600609419,9.647966320125716,92
65,3,18,9.95,0.0,1,3.146918442246953,9.647407604942524,92
66,3,19,9.289999999999997,0.0,1,3.331995052157231,9.646336667525642,92
67,3,20,8.58,0.0,1,3.5437057937283902,9.644877169732029,92
68,3,21,7.99,0.0,1,3.740364616805803,9.64274330707121,92
69,3,22,7.1,0.0,1,4.015069615722518,9.640401132768044,92
70,3,23,6.63,0.0,1,4.205212976730841,9.637973167440776,92
71,3,24,6.15,0.0,1,4.3966561128343375,9.635719130626276,92
72,4,1,13.13,0.0,1,2.01782168604022,15.114563700573466,103
73,4,2,13.039999999999997,0.0,1,2.043949365966449,15.102955912002571,103
74,4,3,12.92,0.0,1,2.0790171793294387,15.09106574678975,103
75,4,4,12.83,0.0,1,2.109381085345228,15.07929620619719,103
76,4,5,12.77,0.0,1,2.1336348368539677,15.067501183235237,103
77,4,6,12.900000000000002,0.0,1,2.112595219273971,15.056363507103335,103
78,4,7,13.02,0.0,1,2.085289132543388,15.045582841006546,103
